customer_id,age,tenure_months,num_products,avg_order_value_eur,support_tickets_90d,days_since_last_order,region,event_date,churn_label
CUST-001588,41,38,5,242.04,8,79,IBERIA,2026-04-15,0
CUST-001589,22,10,12,125.44,3,113,NORDIC,2026-04-19,1
CUST-001590,44,74,7,155.32,0,174,NORDIC,2026-03-24,1
CUST-001591,40,41,8,188.96,0,138,DACH,2026-04-15,0
CUST-001592,59,33,2,234.28,0,31,IBERIA,2026-03-24,0
CUST-001593,19,117,7,39.5,1,118,DACH,2026-04-18,0
CUST-001594,31,14,9,67.09,2,115,DACH,2026-03-31,0
CUST-001595,28,67,1,235.31,1,116,NORDIC,2026-04-06,0
CUST-001596,71,76,7,75.99,6,91,DACH,2026-04-19,1
CUST-001597,67,73,11,233.51,1,170,NORDIC,2026-04-12,1
CUST-001598,64,110,1,181.75,2,102,IBERIA,2026-04-04,0
CUST-001599,22,105,2,113.97,2,74,NORDIC,2026-04-15,0
CUST-001600,60,35,12,246.87,2,77,DACH,2026-03-26,0
CUST-001601,38,16,5,169.83,4,121,IBERIA,2026-04-17,1
CUST-001602,26,36,4,238.79,8,37,DACH,2026-04-01,0
CUST-001603,65,55,2,202.19,4,32,IBERIA,2026-03-23,0
CUST-001604,21,66,4,136.85,4,102,EE,2026-03-27,1
CUST-001605,62,45,6,159.14,1,160,BENELUX,2026-04-13,1
CUST-001606,38,118,3,30.19,6,100,IBERIA,2026-04-12,1
CUST-001607,30,55,4,38.16,4,83,IBERIA,2026-03-28,0
CUST-001608,68,111,6,17.24,4,148,DACH,2026-03-28,1
CUST-001609,24,42,12,222.18,4,26,IBERIA,2026-03-23,0
CUST-001610,59,84,11,83.29,1,57,IBERIA,2026-03-29,0
CUST-001611,24,114,11,17.79,3,161,IBERIA,2026-04-04,1
CUST-001612,48,77,9,115.63,0,163,NORDIC,2026-04-07,1
CUST-001613,25,96,9,203.16,6,13,EE,2026-04-14,0
CUST-001614,62,2,11,90.83,4,27,NORDIC,2026-04-01,0
CUST-001615,71,37,8,71.5,7,78,NORDIC,2026-03-30,0
CUST-001616,71,29,11,216.28,5,167,IBERIA,2026-04-14,1
CUST-001617,24,56,11,115.24,7,8,NORDIC,2026-04-17,0
CUST-001618,22,108,11,205.02,5,61,IBERIA,2026-03-27,0
CUST-001619,34,111,1,201.86,5,12,BENELUX,2026-04-06,0
CUST-001620,51,3,6,161.02,1,29,EE,2026-04-03,0
CUST-001621,59,90,1,188.36,7,68,NORDIC,2026-04-16,0
CUST-001622,64,73,11,235.44,0,83,DACH,2026-04-02,0
CUST-001623,27,45,9,30.84,7,146,NORDIC,2026-04-07,1
CUST-001624,43,94,9,26.66,2,99,BENELUX,2026-03-29,0
CUST-001625,22,113,7,235.87,2,73,DACH,2026-04-19,0
CUST-001626,20,77,12,184.44,5,68,IBERIA,2026-04-16,0
CUST-001627,59,95,10,21.09,7,131,EE,2026-03-29,1
CUST-001628,50,96,4,35.92,0,100,DACH,2026-04-17,0
CUST-001629,55,86,6,156.62,1,117,EE,2026-04-17,0
CUST-001630,33,100,2,58.56,2,53,IBERIA,2026-04-06,0
CUST-001631,18,64,12,181.48,2,88,BENELUX,2026-04-05,0
CUST-001632,25,109,7,56.09,5,109,IBERIA,2026-03-30,1
CUST-001633,30,15,5,200.91,4,23,IBERIA,2026-04-01,0
CUST-001634,27,91,4,89.15,7,48,IBERIA,2026-04-14,0
CUST-001635,29,90,2,173.91,7,65,NORDIC,2026-03-29,0
CUST-001636,34,20,3,23.15,0,155,EE,2026-04-14,1
CUST-001637,25,115,6,167.62,7,66,IBERIA,2026-04-19,0
CUST-001638,39,80,1,244.71,4,36,NORDIC,2026-04-03,0
CUST-001639,59,18,1,217.92,5,57,EE,2026-04-10,0
CUST-001640,49,46,10,203.16,8,125,EE,2026-04-14,1
CUST-001641,68,51,3,129.81,4,171,IBERIA,2026-04-03,1
CUST-001642,32,45,9,184.58,7,38,DACH,2026-04-08,0
CUST-001643,55,88,3,34.99,1,32,NORDIC,2026-04-18,0
CUST-001644,59,14,4,26.92,1,61,DACH,2026-04-06,0
CUST-001645,66,43,11,25.42,3,95,NORDIC,2026-04-09,1
CUST-001646,71,74,5,182.19,4,134,DACH,2026-04-16,1
CUST-001647,29,28,4,216.18,2,32,DACH,2026-04-04,0
CUST-001648,66,62,6,223.31,3,134,IBERIA,2026-04-20,1
CUST-001649,55,99,2,73.41,4,53,DACH,2026-04-05,0
CUST-001650,51,46,4,127.73,8,112,BENELUX,2026-04-18,1
CUST-001651,70,29,12,145.16,1,108,BENELUX,2026-04-09,0
CUST-001652,18,84,10,248.94,0,132,EE,2026-04-15,0
CUST-001653,24,58,10,69.49,1,95,IBERIA,2026-03-26,0
CUST-001654,63,70,10,142.94,4,69,BENELUX,2026-04-04,0
CUST-001655,58,1,5,246.37,3,113,IBERIA,2026-03-24,1
CUST-001656,25,95,2,67.48,3,139,BENELUX,2026-04-07,1
CUST-001657,35,8,7,54.73,4,147,NORDIC,2026-04-11,1
CUST-001658,72,40,8,222.34,0,112,DACH,2026-04-21,0
CUST-001659,38,42,11,236.67,3,91,EE,2026-04-17,1
CUST-001660,53,110,12,38.76,3,67,DACH,2026-03-28,0
CUST-001661,53,66,3,147.69,0,170,BENELUX,2026-04-05,1
CUST-001662,64,42,9,80.88,0,34,IBERIA,2026-04-03,0
CUST-001663,50,71,8,188.03,2,87,BENELUX,2026-04-07,0
CUST-001664,67,9,5,38.57,5,109,BENELUX,2026-04-15,1
CUST-001665,67,96,1,104.61,0,114,IBERIA,2026-03-31,0
CUST-001666,59,115,11,179.05,7,15,BENELUX,2026-03-28,0
CUST-001667,24,116,10,200.35,3,23,DACH,2026-03-30,0
CUST-001668,55,56,6,94.18,1,26,BENELUX,2026-04-21,0
CUST-001669,31,77,12,41.81,3,125,BENELUX,2026-04-13,1
CUST-001670,49,88,8,161.34,0,58,IBERIA,2026-04-21,0
CUST-001671,54,100,11,168.24,3,124,DACH,2026-04-08,1
CUST-001672,26,13,1,225.59,8,148,NORDIC,2026-03-23,1
CUST-001673,20,48,8,48.81,8,33,DACH,2026-04-09,0
CUST-001674,62,24,5,44.84,4,114,IBERIA,2026-04-04,1
CUST-001675,27,35,6,221.57,7,62,NORDIC,2026-04-20,0
CUST-001676,71,99,3,150.24,6,84,EE,2026-04-21,0
CUST-001677,69,43,8,161.7,3,98,DACH,2026-04-17,1
CUST-001678,65,4,12,23.04,7,40,NORDIC,2026-04-06,0
CUST-001679,38,71,12,244.19,0,59,NORDIC,2026-04-21,0
CUST-001680,54,118,10,192.07,8,25,IBERIA,2026-04-04,0
CUST-001681,38,111,7,91.76,4,71,IBERIA,2026-03-29,0
CUST-001682,70,90,12,120.1,8,20,NORDIC,2026-04-16,0
CUST-001683,21,5,11,99.96,5,66,DACH,2026-03-24,0
CUST-001684,60,118,6,113.66,5,176,NORDIC,2026-04-21,1
CUST-001685,25,73,12,107.48,2,12,IBERIA,2026-03-27,0
CUST-001686,19,41,2,67.66,3,9,NORDIC,2026-03-25,0
CUST-001687,20,81,6,188.36,1,77,EE,2026-04-20,0
CUST-001688,54,50,2,213.07,7,4,NORDIC,2026-03-22,0
CUST-001689,51,56,5,16.31,5,79,DACH,2026-04-21,0
CUST-001690,19,6,5,182.6,4,9,NORDIC,2026-03-25,0
CUST-001691,47,46,7,139.17,4,159,BENELUX,2026-04-12,1
CUST-001692,40,94,3,99.9,8,112,DACH,2026-04-12,1
CUST-001693,56,115,3,217.02,8,148,IBERIA,2026-04-08,1
CUST-001694,45,18,1,34.54,5,113,BENELUX,2026-04-05,1
CUST-001695,39,6,12,33.59,7,154,EE,2026-04-18,1
CUST-001696,40,22,3,175.09,1,98,NORDIC,2026-04-20,0
CUST-001697,54,72,6,156.38,1,94,NORDIC,2026-04-14,0
CUST-001698,46,14,2,197.32,5,5,NORDIC,2026-04-19,0
CUST-001699,35,81,8,238.1,6,175,IBERIA,2026-03-25,1
CUST-001700,70,99,2,162.07,6,48,BENELUX,2026-03-28,0
CUST-001701,33,106,2,152.22,2,179,IBERIA,2026-04-06,1
CUST-001702,37,8,7,38.41,2,92,EE,2026-04-13,0
CUST-001703,42,118,10,113.56,4,71,NORDIC,2026-03-28,0
CUST-001704,66,83,3,74.05,8,155,NORDIC,2026-04-19,1
CUST-001705,29,86,9,225.25,8,58,DACH,2026-03-25,0
CUST-001706,58,12,3,78.88,3,113,NORDIC,2026-03-28,1
CUST-001707,47,64,12,183.5,2,148,EE,2026-04-19,0
CUST-001708,51,92,10,248.22,4,76,DACH,2026-03-24,0
CUST-001709,39,1,9,74.94,4,98,IBERIA,2026-04-14,1
CUST-001710,65,113,5,146.68,2,164,EE,2026-04-06,1
CUST-001711,48,72,4,127.42,0,164,IBERIA,2026-04-08,1
CUST-001712,48,103,4,121.4,4,146,DACH,2026-04-11,1
CUST-001713,40,32,2,147.28,4,37,EE,2026-04-07,0
CUST-001714,72,16,9,149.33,6,32,NORDIC,2026-04-07,0
CUST-001715,45,56,12,238.33,7,110,DACH,2026-03-30,1
CUST-001716,25,79,10,59.58,1,150,NORDIC,2026-04-16,0
CUST-001717,39,49,10,169.58,4,32,EE,2026-04-15,0
CUST-001718,55,15,8,213.68,7,111,DACH,2026-04-05,1
CUST-001719,66,102,8,89.86,5,107,DACH,2026-04-21,1
CUST-001720,45,81,12,199.76,5,167,EE,2026-04-01,1
CUST-001721,20,86,11,86.2,6,124,NORDIC,2026-03-27,1
CUST-001722,70,58,2,78.84,7,123,NORDIC,2026-03-27,1
CUST-001723,26,58,6,249.06,7,14,DACH,2026-03-30,0
CUST-001724,36,11,5,160.15,5,94,DACH,2026-04-01,1
CUST-001725,47,107,6,46.06,8,82,IBERIA,2026-04-01,0
CUST-001726,35,28,12,144.14,7,66,NORDIC,2026-04-11,0
CUST-001727,59,94,8,106.73,5,171,IBERIA,2026-04-15,1
CUST-001728,35,31,3,15.76,5,176,NORDIC,2026-04-21,1
CUST-001729,67,73,1,176.16,5,55,BENELUX,2026-04-06,0
CUST-001730,51,119,11,181.09,7,33,BENELUX,2026-04-06,0
CUST-001731,50,50,9,132.02,5,172,EE,2026-04-03,1
CUST-001732,45,35,7,20.37,2,165,IBERIA,2026-03-23,1
CUST-001733,68,55,11,59.04,8,7,IBERIA,2026-04-08,0
CUST-001734,52,88,3,165.73,4,67,EE,2026-03-22,0
CUST-001735,62,106,6,25.85,4,50,IBERIA,2026-04-02,0
CUST-001736,45,107,6,67.62,6,26,IBERIA,2026-03-25,0
CUST-001737,51,100,5,47.8,7,174,IBERIA,2026-04-18,1
CUST-001738,22,54,10,41.25,4,144,BENELUX,2026-03-22,1
CUST-001739,39,88,1,215.81,6,148,IBERIA,2026-03-27,1
CUST-001740,29,23,6,23.48,5,155,IBERIA,2026-04-02,1
CUST-001741,57,10,8,139.58,5,109,IBERIA,2026-04-02,1
CUST-001742,21,66,8,172.42,2,53,DACH,2026-04-05,0
CUST-001743,66,9,12,87.35,3,55,EE,2026-04-21,0
CUST-001744,37,19,4,56.79,3,122,IBERIA,2026-04-03,1
CUST-001745,57,111,5,37.95,2,71,DACH,2026-04-19,0
CUST-001746,54,90,11,97.82,6,172,EE,2026-04-02,1
CUST-001747,62,16,3,149.5,1,165,NORDIC,2026-04-08,1
CUST-001748,33,116,2,247.86,4,10,EE,2026-04-17,0
CUST-001749,24,71,5,117.14,7,153,NORDIC,2026-04-03,1
CUST-001750,59,45,3,21.46,1,21,BENELUX,2026-03-26,0
CUST-001751,56,30,7,246.2,0,94,IBERIA,2026-04-01,0
CUST-001752,31,75,10,237.64,4,39,NORDIC,2026-03-26,0
CUST-001753,31,25,12,128.19,8,172,NORDIC,2026-03-24,1
CUST-001754,37,21,7,71.95,8,128,IBERIA,2026-04-14,1
CUST-001755,67,40,6,27.62,8,161,BENELUX,2026-04-21,1
CUST-001756,48,105,3,175.68,2,114,DACH,2026-04-07,0
CUST-001757,43,74,3,99.07,3,19,NORDIC,2026-04-10,0
CUST-001758,46,26,10,157.48,2,108,NORDIC,2026-03-25,0
CUST-001759,67,108,12,135.09,4,172,IBERIA,2026-04-17,1
CUST-001760,66,51,12,129.54,8,118,BENELUX,2026-03-29,1
CUST-001761,71,66,5,217.24,8,145,DACH,2026-03-27,1
CUST-001762,46,22,3,134.0,8,111,IBERIA,2026-04-13,1
CUST-001763,57,64,2,27.22,8,98,DACH,2026-04-07,1
CUST-001764,42,49,10,239.93,2,152,IBERIA,2026-04-11,1
CUST-001765,65,24,6,129.22,4,25,DACH,2026-03-31,0
CUST-001766,19,66,5,19.74,0,36,DACH,2026-03-30,0
CUST-001767,69,115,2,148.19,0,117,BENELUX,2026-04-02,0
CUST-001768,68,100,12,73.39,4,63,DACH,2026-03-23,0
CUST-001769,46,24,9,231.93,6,93,NORDIC,2026-04-02,1
CUST-001770,38,51,1,33.55,3,91,BENELUX,2026-04-10,1
CUST-001771,23,27,1,222.32,1,169,NORDIC,2026-04-05,1
CUST-001772,46,39,4,239.27,5,101,DACH,2026-03-26,1
CUST-001773,62,29,1,185.11,7,14,DACH,2026-03-31,0
CUST-001774,54,89,4,36.68,7,70,IBERIA,2026-04-10,0
CUST-001775,32,54,1,58.45,0,127,DACH,2026-03-30,0
CUST-001776,47,120,4,70.47,7,54,EE,2026-04-06,0
CUST-001777,71,104,1,37.96,0,21,NORDIC,2026-04-03,0
CUST-001778,22,22,9,159.89,6,40,BENELUX,2026-03-23,0
CUST-001779,34,111,1,245.95,2,173,IBERIA,2026-04-19,1
CUST-001780,39,27,5,213.91,8,97,EE,2026-04-08,1
CUST-001781,28,119,11,88.57,6,13,DACH,2026-03-22,0
CUST-001782,52,35,12,24.73,3,87,NORDIC,2026-03-26,0
CUST-001783,71,61,9,182.13,1,16,DACH,2026-03-27,0
CUST-001784,21,5,2,225.12,4,86,BENELUX,2026-03-23,0
CUST-001785,38,9,10,242.24,1,146,IBERIA,2026-04-20,0
CUST-001786,43,107,10,198.4,2,123,NORDIC,2026-03-27,0
CUST-001787,56,119,7,113.02,7,124,NORDIC,2026-04-13,1
CUST-001788,42,117,3,89.45,8,85,NORDIC,2026-04-21,0
CUST-001789,29,108,5,109.16,4,43,NORDIC,2026-03-28,0
CUST-001790,34,8,11,190.34,6,151,EE,2026-04-08,1
CUST-001791,39,97,5,221.75,1,125,EE,2026-04-16,0
CUST-001792,68,64,2,85.52,7,27,EE,2026-03-26,0
CUST-001793,21,101,6,241.65,1,97,DACH,2026-03-22,0
CUST-001794,68,10,6,98.21,7,171,IBERIA,2026-04-20,1
CUST-001795,49,72,12,143.87,2,102,NORDIC,2026-03-24,0
CUST-001796,64,6,5,36.48,4,69,NORDIC,2026-03-24,0
CUST-001797,34,36,3,190.94,2,159,IBERIA,2026-03-27,1
CUST-001798,52,81,1,179.49,0,135,DACH,2026-04-19,0
CUST-001799,46,43,11,135.27,1,58,IBERIA,2026-03-28,0
CUST-001800,50,113,5,221.27,2,105,IBERIA,2026-04-20,0
CUST-001801,22,38,7,185.51,2,65,EE,2026-04-18,0
CUST-001802,46,38,7,169.97,2,1,DACH,2026-04-07,0
CUST-001803,45,84,9,33.28,0,11,NORDIC,2026-04-14,0
CUST-001804,48,55,3,172.84,5,147,BENELUX,2026-04-02,1
CUST-001805,44,96,12,39.62,7,100,DACH,2026-04-11,1
CUST-001806,68,33,2,90.77,1,117,DACH,2026-03-27,0
CUST-001807,23,64,12,210.44,6,3,IBERIA,2026-04-10,0
CUST-001808,18,97,1,226.28,1,137,IBERIA,2026-04-04,0
CUST-001809,36,33,6,100.2,2,129,IBERIA,2026-04-18,0
CUST-001810,48,68,1,116.86,6,123,IBERIA,2026-04-17,1
CUST-001811,64,89,3,202.61,1,154,BENELUX,2026-04-04,1
CUST-001812,55,98,2,75.85,3,76,DACH,2026-03-22,0
CUST-001813,41,82,3,121.33,2,28,BENELUX,2026-03-29,0
CUST-001814,32,47,4,114.36,7,136,IBERIA,2026-03-23,1
CUST-001815,61,36,10,39.03,0,134,DACH,2026-04-10,0
CUST-001816,62,76,8,162.59,4,73,IBERIA,2026-04-03,0
CUST-001817,19,95,2,56.44,8,138,BENELUX,2026-04-11,1
CUST-001818,21,97,9,65.8,6,33,DACH,2026-03-29,0
CUST-001819,20,2,3,99.05,8,138,DACH,2026-03-27,1
CUST-001820,28,9,12,26.11,6,166,IBERIA,2026-03-30,1
CUST-001821,32,31,6,232.85,7,15,EE,2026-04-10,0
CUST-001822,25,114,7,117.95,1,81,IBERIA,2026-03-28,0
CUST-001823,44,10,3,245.89,6,180,IBERIA,2026-03-24,1
CUST-001824,43,104,12,60.32,5,138,DACH,2026-04-17,1
CUST-001825,42,100,9,129.72,5,62,BENELUX,2026-03-27,0
CUST-001826,38,8,5,99.5,2,45,EE,2026-03-22,0
CUST-001827,57,117,5,19.31,0,99,IBERIA,2026-04-04,0
CUST-001828,70,103,11,217.58,7,52,IBERIA,2026-03-23,0
CUST-001829,58,13,5,224.62,8,51,DACH,2026-04-20,0
CUST-001830,42,82,6,141.87,0,111,EE,2026-04-12,0
CUST-001831,66,31,1,80.01,3,6,DACH,2026-04-14,0
CUST-001832,63,90,7,15.31,5,166,EE,2026-04-02,1
CUST-001833,42,90,5,147.82,7,9,BENELUX,2026-04-06,0
CUST-001834,36,48,8,222.63,0,72,DACH,2026-04-01,0
CUST-001835,70,107,4,28.56,5,141,IBERIA,2026-04-21,1
CUST-001836,51,17,10,20.55,7,167,IBERIA,2026-04-08,1
CUST-001837,30,34,1,176.12,5,29,DACH,2026-04-11,0
CUST-001838,57,118,9,232.98,0,30,NORDIC,2026-03-23,0
CUST-001839,48,63,4,227.17,5,76,EE,2026-03-28,0
CUST-001840,29,1,8,87.25,8,72,IBERIA,2026-04-16,0
CUST-001841,38,66,1,119.43,2,128,NORDIC,2026-04-11,0
CUST-001842,41,29,12,47.91,2,3,EE,2026-04-10,0
CUST-001843,21,10,2,59.3,5,94,BENELUX,2026-04-13,1
CUST-001844,69,60,8,144.92,1,23,IBERIA,2026-03-31,0
CUST-001845,64,98,6,43.69,5,3,EE,2026-03-29,0
CUST-001846,58,89,5,35.63,1,135,DACH,2026-04-10,0
CUST-001847,24,96,3,20.19,1,74,DACH,2026-04-06,0
CUST-001848,65,34,6,30.92,0,70,IBERIA,2026-04-03,0
CUST-001849,69,78,3,126.11,3,55,EE,2026-04-17,0
CUST-001850,54,101,10,77.33,6,143,BENELUX,2026-04-05,1
CUST-001851,54,60,3,173.47,3,10,BENELUX,2026-03-25,0
CUST-001852,21,27,6,112.0,0,96,IBERIA,2026-03-27,0
CUST-001853,27,6,5,209.91,7,20,DACH,2026-04-15,0
CUST-001854,72,62,5,159.67,3,156,BENELUX,2026-04-01,1
CUST-001855,54,41,4,224.98,8,17,IBERIA,2026-04-03,0
CUST-001856,37,37,4,242.45,3,110,NORDIC,2026-03-31,1
CUST-001857,60,89,5,226.76,3,21,NORDIC,2026-03-30,0
CUST-001858,44,77,9,193.74,4,95,NORDIC,2026-04-20,1
CUST-001859,38,97,2,230.29,8,149,IBERIA,2026-03-30,1
CUST-001860,46,30,10,144.38,1,136,IBERIA,2026-03-24,0
CUST-001861,61,53,1,45.25,3,61,DACH,2026-04-13,0
CUST-001862,70,20,4,177.5,3,61,EE,2026-04-01,0
CUST-001863,60,98,10,105.84,3,26,BENELUX,2026-04-11,0
CUST-001864,19,4,5,16.36,2,126,NORDIC,2026-04-14,0
CUST-001865,42,100,7,136.04,8,111,IBERIA,2026-04-20,1
CUST-001866,27,104,7,25.06,7,166,BENELUX,2026-04-07,1
CUST-001867,56,41,7,238.8,7,129,BENELUX,2026-04-08,1
CUST-001868,31,65,8,60.48,0,91,DACH,2026-03-26,0
CUST-001869,30,72,4,222.48,8,37,DACH,2026-04-03,0
CUST-001870,56,59,10,142.37,0,23,NORDIC,2026-04-07,0
CUST-001871,61,64,8,100.05,0,161,EE,2026-03-30,1
CUST-001872,24,119,1,147.4,6,35,IBERIA,2026-03-26,0
CUST-001873,51,25,11,55.86,6,117,DACH,2026-03-24,1
CUST-001874,42,55,1,18.24,8,146,IBERIA,2026-03-25,1
CUST-001875,51,102,2,220.67,8,174,BENELUX,2026-04-06,1
CUST-001876,64,76,3,101.83,0,79,EE,2026-03-31,0
CUST-001877,50,35,1,114.23,6,82,DACH,2026-03-31,0
CUST-001878,58,58,5,38.7,2,40,EE,2026-04-02,0
CUST-001879,46,101,1,65.98,7,154,DACH,2026-04-04,1
CUST-001880,34,8,9,185.34,8,54,EE,2026-04-04,0
CUST-001881,34,118,9,246.72,5,66,EE,2026-04-03,0
CUST-001882,33,6,4,74.92,4,136,NORDIC,2026-04-04,1
CUST-001883,26,49,7,29.07,7,162,DACH,2026-04-15,1
CUST-001884,19,9,7,180.25,8,176,IBERIA,2026-04-12,1
CUST-001885,56,8,10,126.98,5,163,NORDIC,2026-04-14,1
CUST-001886,49,82,12,145.6,0,135,BENELUX,2026-04-07,0
CUST-001887,67,68,6,180.91,2,164,BENELUX,2026-04-07,1
CUST-001888,65,14,9,138.96,2,107,DACH,2026-04-12,0
CUST-001889,68,115,6,129.35,1,85,DACH,2026-04-14,0
CUST-001890,63,81,2,81.67,7,51,BENELUX,2026-04-18,0
CUST-001891,39,108,7,245.8,7,171,NORDIC,2026-04-06,1
CUST-001892,33,77,4,211.23,4,64,IBERIA,2026-04-04,0
CUST-001893,64,21,1,97.68,7,57,EE,2026-04-06,0
CUST-001894,20,53,9,87.59,6,34,DACH,2026-03-23,0
CUST-001895,35,117,12,230.13,7,133,NORDIC,2026-03-24,1
CUST-001896,46,2,8,84.16,1,85,IBERIA,2026-04-17,0
CUST-001897,60,15,6,212.98,7,130,NORDIC,2026-04-01,1
CUST-001898,60,17,5,50.18,5,87,NORDIC,2026-04-04,0
CUST-001899,47,101,3,158.38,6,102,EE,2026-04-02,1
CUST-001900,26,8,12,113.7,7,41,EE,2026-04-13,0
CUST-001901,19,6,2,88.89,6,170,NORDIC,2026-04-18,1
CUST-001902,46,30,12,232.17,8,41,BENELUX,2026-04-04,0
CUST-001903,31,53,4,159.79,8,134,BENELUX,2026-03-26,1
CUST-001904,26,69,3,99.16,8,99,NORDIC,2026-04-08,1
CUST-001905,29,84,10,111.88,8,107,IBERIA,2026-04-19,1
CUST-001906,43,8,6,131.85,3,92,EE,2026-04-20,1
CUST-001907,49,72,11,232.61,4,51,NORDIC,2026-03-26,0
CUST-001908,27,99,8,69.47,2,105,NORDIC,2026-04-21,0
CUST-001909,21,83,12,33.13,6,8,IBERIA,2026-04-08,0
CUST-001910,58,111,1,152.58,4,99,IBERIA,2026-04-19,1
CUST-001911,72,37,2,16.49,0,145,EE,2026-04-18,0
CUST-001912,71,56,11,154.32,6,91,NORDIC,2026-04-12,1
CUST-001913,20,44,1,37.58,4,63,EE,2026-03-25,0
CUST-001914,59,35,12,219.25,6,33,NORDIC,2026-03-25,0
CUST-001915,59,98,6,57.51,2,1,BENELUX,2026-04-11,0
CUST-001916,50,86,8,176.32,8,146,BENELUX,2026-04-20,1
CUST-001917,24,64,7,248.08,3,40,NORDIC,2026-03-26,0
CUST-001918,24,100,1,191.12,6,145,DACH,2026-04-01,1
CUST-001919,25,69,8,36.9,6,16,NORDIC,2026-04-21,0
CUST-001920,20,82,1,110.68,2,91,BENELUX,2026-04-17,0
CUST-001921,33,59,5,210.52,6,65,NORDIC,2026-03-28,0
CUST-001922,26,86,7,173.31,6,86,NORDIC,2026-04-20,0
CUST-001923,36,109,8,223.85,5,49,NORDIC,2026-04-19,0
CUST-001924,28,11,9,102.89,6,3,EE,2026-03-24,0
CUST-001925,52,46,12,132.15,3,140,NORDIC,2026-04-02,1
CUST-001926,38,82,10,234.01,8,126,BENELUX,2026-04-20,1
CUST-001927,40,34,6,53.46,1,172,EE,2026-03-29,1
CUST-001928,21,101,2,108.85,2,58,NORDIC,2026-03-29,0
CUST-001929,33,30,11,242.05,0,168,BENELUX,2026-04-02,1
CUST-001930,35,64,5,166.18,7,180,NORDIC,2026-04-14,1
CUST-001931,62,30,5,96.08,2,151,IBERIA,2026-04-05,1
CUST-001932,59,55,12,81.35,7,177,DACH,2026-04-12,1
CUST-001933,26,110,5,164.52,7,116,IBERIA,2026-03-29,1
CUST-001934,68,36,12,204.28,7,38,BENELUX,2026-03-31,0
CUST-001935,54,100,1,111.36,4,26,DACH,2026-04-21,0
CUST-001936,36,5,5,246.3,7,143,EE,2026-04-05,1
CUST-001937,42,22,11,76.02,3,16,DACH,2026-04-17,0
CUST-001938,40,65,9,96.93,2,108,EE,2026-04-06,0
CUST-001939,36,100,9,154.15,0,46,DACH,2026-04-11,0
CUST-001940,54,83,10,148.45,5,120,NORDIC,2026-03-28,1
CUST-001941,32,109,5,174.45,8,66,NORDIC,2026-03-24,0
CUST-001942,59,49,3,248.56,5,29,BENELUX,2026-04-12,0
CUST-001943,21,27,12,219.25,4,70,DACH,2026-04-05,0
CUST-001944,72,99,11,65.86,0,106,BENELUX,2026-04-03,0
CUST-001945,38,43,8,141.87,4,61,NORDIC,2026-03-25,0
CUST-001946,31,42,12,186.13,0,120,DACH,2026-04-17,0
CUST-001947,58,67,2,201.62,2,18,BENELUX,2026-04-09,0
CUST-001948,60,40,9,33.5,2,24,NORDIC,2026-04-13,0
CUST-001949,50,99,10,66.09,7,141,IBERIA,2026-04-01,1
CUST-001950,21,59,6,216.09,0,124,IBERIA,2026-04-21,0
CUST-001951,64,80,1,165.03,5,165,BENELUX,2026-04-09,1
CUST-001952,46,86,7,57.13,3,47,NORDIC,2026-03-30,0
CUST-001953,45,85,6,121.45,3,33,DACH,2026-03-22,0
CUST-001954,51,99,1,75.0,7,155,IBERIA,2026-04-20,1
CUST-001955,68,62,12,214.2,8,159,BENELUX,2026-04-07,1
CUST-001956,49,78,11,92.27,8,127,BENELUX,2026-04-02,1
CUST-001957,42,76,10,204.29,6,49,EE,2026-04-12,0
CUST-001958,24,47,11,204.52,4,68,EE,2026-03-31,0
CUST-001959,46,29,12,224.21,8,92,BENELUX,2026-04-05,1
CUST-001960,65,22,10,19.2,6,37,IBERIA,2026-03-27,0
CUST-001961,38,118,10,185.02,5,26,NORDIC,2026-04-16,0
CUST-001962,72,62,9,210.32,4,114,IBERIA,2026-03-22,1
CUST-001963,39,13,12,67.61,5,164,BENELUX,2026-04-19,1
CUST-001964,67,83,4,31.74,7,146,BENELUX,2026-04-01,1
CUST-001965,42,39,2,159.82,7,84,IBERIA,2026-03-29,0
CUST-001966,41,13,11,26.89,7,97,DACH,2026-03-27,1
CUST-001967,28,3,8,139.16,0,11,NORDIC,2026-03-31,0
CUST-001968,60,79,8,28.25,5,133,DACH,2026-04-10,1
CUST-001969,32,16,9,225.9,2,83,DACH,2026-03-25,0
CUST-001970,24,84,10,179.53,6,49,NORDIC,2026-03-24,0
CUST-001971,56,28,4,55.09,7,98,EE,2026-04-07,1
CUST-001972,36,82,11,212.99,2,127,IBERIA,2026-03-28,0
CUST-001973,50,24,11,158.58,2,101,NORDIC,2026-04-15,0
CUST-001974,28,12,11,76.13,1,89,BENELUX,2026-04-04,0
CUST-001975,19,63,8,91.41,2,168,EE,2026-04-15,1
CUST-001976,59,94,5,74.01,1,79,EE,2026-04-13,0
CUST-001977,63,104,10,103.26,1,151,NORDIC,2026-04-11,1
CUST-001978,58,87,5,172.24,6,45,EE,2026-04-13,0
CUST-001979,46,1,11,32.5,2,126,NORDIC,2026-04-07,0
CUST-001980,58,110,7,139.06,3,170,DACH,2026-04-01,1
CUST-001981,61,57,2,225.48,0,82,BENELUX,2026-04-10,0
CUST-001982,30,12,2,168.46,1,7,IBERIA,2026-04-07,0
CUST-001983,40,17,10,39.77,0,122,NORDIC,2026-03-26,0
CUST-001984,45,95,2,160.52,5,106,IBERIA,2026-03-29,1
